Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09848488122224808,0.0989130525950304,0.09848488122224808,0.09848488122224808,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09377502038474124,0.09377502038474124,0.09334684908390045,0.09334684908390045,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.0869235426536982,0.0869235426536982,0.08649537712335587,0.08649537712335587,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08863621950149536,0.08906439076477202,0.08863621950149536,0.08863621950149536,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09120600670576096,0.09163417227537003,0.09120600670576096,0.09120600670576096,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.0967722088098526,0.09720038018991181,0.0967722088098526,0.0967722088098526,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10148206353187561,0.10191100096211379,0.10148206353187561,0.10148206353187561,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10576451569795609,0.10619268707394637,0.10576451569795609,0.10576451569795609,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11133066564798355,0.11175883685615368,0.11133066564798355,0.11133066564798355,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12160744518041612,0.12203561629372801,0.12160744518041612,0.12160744518041611,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12332018464803696,0.12374835599205977,0.12332018464803696,0.12332018464803696,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12075107997981707,0.12075107997981707,0.12032292038202286,0.12032292038202286,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11732579893623196,0.11732579893623196,0.11689762771129607,0.11689762771129608,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11818213015794754,0.11903847260931126,0.11818213015794754,0.11818213015794754,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11604132992379623,0.11604132992379623,0.1156131699681282,0.1156131699681282,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11090254929049677,0.11090254929049677,0.11047437787055969,0.11047437787055969,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10619268707394637,0.10619268707394637,0.10576451569795609,0.10576451569795609,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.104051803301713,0.104051803301713,0.1036236435174942,0.1036236435174942,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10918986052274704,0.10961803188573804,0.10918986052274704,0.10918986052274704,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10918984430541134,0.10918984430541134,0.1083335131406784,0.1083335131406784,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10490816218496635,0.10490816218496635,0.10447999089956284,0.10447999089956284,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10490816831588745,0.10533633962631365,0.10490816831588745,0.10490816831588745,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10704899579286575,0.10790532683853771,0.10704899579286575,0.10704899579286575,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10662083459213971,0.10662083459213971,0.1061926633119583,0.10619266331195831,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.1126151755452156,0.11304334678268747,0.1126151755452156,0.1126151755452156,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.10961803188573804,0.10961803188573804,0.10918986052274704,0.10918986052274704,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11133066564798355,0.11218699663026477,0.11133066564798355,0.11133066564798355,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.1126151755452156,0.11347151802015934,0.1126151755452156,0.1126151755452156,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11261519925884622,0.11304337058647906,0.11218702793121337,0.11218702793121338,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11090254929049677,0.11090254929049677,0.11047437787055969,0.11047437787055969,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11047430169922101,0.11047430169922101,0.10961797088384628,0.10961797088384628,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10662083459213971,0.10662083459213971,0.1061926633119583,0.10619266331195831,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10276731981776684,0.10276731981776684,0.10233914852142334,0.10233914852142334,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09762855156997102,0.09762855156997102,0.0967722088098526,0.0967722088098526,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09163417227537003,0.09163417227537003,0.09120600670576096,0.09120600670576096,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.0946313664317131,0.09505953205697863,0.0946313664317131,0.0946313664317131,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09805668145418167,0.09848484121898765,0.09805668145418167,0.09805668145418167,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09805668145418167,0.09891301241785241,0.09805668145418167,0.09805668145418167,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09848488122224808,0.0989130525950304,0.09848488122224808,0.09848488122224808,13865600,0.0,0.0
