Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.04011599706581459,0.04477220277714604,0.035578994511009425,0.03760909289121628,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04059372654451826,0.04202598182869926,0.03760909735573482,0.04154917597770691,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.04202599715323633,0.04286224372068074,0.03772831086796487,0.0383252389729023,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.038444432657869856,0.039399882287525036,0.03629513383989911,0.03820602968335152,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.03820602259522355,0.038444425525512464,0.03784750104209841,0.038085903972387314,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.03808588444507975,0.03820600300632907,0.03629510849714279,0.03629510849714279,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.036295135184970836,0.037250581434176214,0.036295135184970836,0.03701217845082283,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.036295119518182435,0.037250565354969616,0.03307208459708093,0.034146733582019806,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.03366901591950605,0.035340589439207884,0.03342969414841184,0.03486286476254463,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.0353405886281467,0.03772829309114034,0.03486286396244715,0.036772847175598145,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.0373697829342225,0.03820602936164815,0.0364152521783956,0.03784750774502754,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.038085909666228844,0.03820602830702281,0.03653445094823837,0.03653445094823837,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.0372505664749859,0.03748897277845747,0.03462354379979931,0.035101268440485,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.03510128025920318,0.03605672644641976,0.03414674610603622,0.03474367409944534,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.03486286891936716,0.039160553790714196,0.03486286891936716,0.03772829845547676,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.038206027375160455,0.040116007653289744,0.038206027375160455,0.03987760469317436,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.040593721856669505,0.042265298738911425,0.03605671587136941,0.040115997195243835,211008000,0.0,0.0
1999-02-17 00:00:00-05:00,0.03916055455805307,0.03963827930103799,0.03725057445176611,0.03796670213341713,67728000,0.0,0.0
1999-02-18 00:00:00-05:00,0.03916054465249973,0.03963826927464551,0.03748897132355624,0.038563620299100876,70704000,0.0,0.0
1999-02-19 00:00:00-05:00,0.038206027375160455,0.040593732439255924,0.037728302589194275,0.03987760469317436,75360000,0.0,0.0
1999-02-22 00:00:00-05:00,0.040593721856669505,0.041071446518095175,0.03796669565157624,0.040115997195243835,205248000,0.0,0.0
1999-02-23 00:00:00-05:00,0.04107145273182063,0.04286222962604432,0.0386837479289508,0.042025983333587646,138096000,0.0,0.0
1999-02-24 00:00:00-05:00,0.048234558660769915,0.05014545384377995,0.04429448059037718,0.04536912962794304,612768000,0.0,0.0
1999-02-25 00:00:00-05:00,0.047280020988593054,0.048712279372335465,0.04321982464284167,0.043936870992183685,149136000,0.0,0.0
1999-02-26 00:00:00-05:00,0.04441460874596628,0.04584686413766963,0.04154917909688865,0.04190678521990776,172608000,0.0,0.0
1999-03-01 00:00:00-05:00,0.04298142483117903,0.04393687412141718,0.040115995825929084,0.042146094143390656,92160000,0.0,0.0
1999-03-02 00:00:00-05:00,0.04202598258543623,0.04226530438084371,0.04107145200066189,0.04178757965564728,55248000,0.0,0.0
1999-03-03 00:00:00-05:00,0.04202597804254885,0.04202597804254885,0.03868374305869686,0.03892214596271515,61392000,0.0,0.0
1999-03-04 00:00:00-05:00,0.04083213029088335,0.041071452086792706,0.03772829786902528,0.038085903972387314,57360000,0.0,0.0
1999-03-05 00:00:00-05:00,0.038444415494234004,0.0403543950350368,0.038444415494234004,0.04023519530892372,78768000,0.0,0.0
